date,actual,forecast,lower,upper
2018-10-14 00:00:00+00:00,55.84894047619047,56.54967217948111,54.386077768152326,58.71326659080989
2018-10-21 00:00:00+00:00,55.762125,57.23052047135838,54.9322270545082,59.52881388820856
2018-10-28 00:00:00+00:00,58.684714285714286,58.50010863719854,56.20185001841825,60.798367255978825
2018-11-04 00:00:00+00:00,55.917589285714286,56.79628282904079,54.468904128364215,59.12366152971737
2018-11-11 00:00:00+00:00,58.16347023809524,59.451586111550334,57.10905777523227,61.794114447868395
2018-11-18 00:00:00+00:00,59.69608333333333,61.2379625739235,58.89197573871981,63.583949409127186
2018-11-25 00:00:00+00:00,61.55336309523809,62.29750892920169,59.915283518784946,64.67973433961843
2018-12-02 00:00:00+00:00,62.379154761904765,62.68855650154961,60.29424987350095,65.08286312959828
2018-12-09 00:00:00+00:00,62.32269047619047,62.45371987042199,60.05948699577522,64.84795274506877
2018-12-16 00:00:00+00:00,63.2435,62.29244211843605,59.886229730986926,64.69865450588517
2018-12-23 00:00:00+00:00,59.40855952380953,56.04176312433906,53.62912925487384,58.45439699380429
2018-12-30 00:00:00+00:00,49.07558333333333,49.022625661879346,46.60866098379112,51.43659033996757
2019-01-06 00:00:00+00:00,53.805875,57.502528059488746,55.09407040373384,59.910985715243655
2019-01-13 00:00:00+00:00,62.37220238095238,61.274044497223166,58.86301519524025,63.68507379920608
2019-01-20 00:00:00+00:00,62.423494047619045,62.46957804876875,60.0593857487827,64.8797703487548
2019-01-27 00:00:00+00:00,63.58701190476191,63.59516972383051,61.20906127958676,65.98127816807425
2019-02-03 00:00:00+00:00,62.088767857142855,62.089996685009474,59.708128134808746,64.4718652352102
2019-02-10 00:00:00+00:00,62.35953571428572,60.88809573587177,58.50408571268332,63.272105759060224
2019-02-17 00:00:00+00:00,60.79900595238095,60.988034616135074,58.61250229462364,63.36356693764651
2019-02-24 00:00:00+00:00,59.46751785714285,60.68317898414923,58.31031818713003,63.05603978116843
2019-03-03 00:00:00+00:00,58.48182142857143,60.697955493878155,58.32444181567421,63.0714691720821
2019-03-10 00:00:00+00:00,58.99095238095238,59.361327477850416,56.99071970771084,61.731935247989995
2019-03-17 00:00:00+00:00,60.07891071428572,59.18269523580873,56.813021815219486,61.552368656397974
2019-03-24 00:00:00+00:00,57.649363095238094,58.29468773531739,55.925422531136626,60.66395293949815
2019-03-31 00:00:00+00:00,56.77151190476191,55.92314405857657,53.55479148582196,58.29149663133118
2019-04-07 00:00:00+00:00,56.43385714285714,55.37744951936837,53.00908622559689,57.74581281313985
2019-04-14 00:00:00+00:00,56.76597023809524,56.781187055071086,54.41351595457811,59.148858155564064
2019-04-21 00:00:00+00:00,51.65626190476191,54.894128639879206,52.526719290045136,57.261537989713275
2019-04-28 00:00:00+00:00,52.33675,55.206770733726685,52.839061790512005,57.574479676941365
2019-05-05 00:00:00+00:00,53.123172619047615,55.04896515919654,52.681852647812576,57.416077670580506
2019-05-12 00:00:00+00:00,56.02357738095238,54.722845840688635,52.35577508118673,57.08991660019054
2019-05-19 00:00:00+00:00,55.28559523809524,55.62858659566754,53.26124139783436,57.99593179350072
2019-05-26 00:00:00+00:00,54.94535119047619,53.07321105778456,50.706277888805914,55.44014422676321
2019-06-02 00:00:00+00:00,51.30880357142857,54.184325962604206,51.81734924840882,56.551302676799594
2019-06-09 00:00:00+00:00,54.52816071428572,56.62624039995072,54.25909795725803,58.993382842643406
2019-06-16 00:00:00+00:00,52.28670833333334,56.99534162785466,54.62845311600948,59.36223013969983
2019-06-23 00:00:00+00:00,52.54121428571428,57.24075241990529,54.87378859922546,59.60771624058512
2019-06-30 00:00:00+00:00,55.95528571428572,57.78531116195996,55.41827555344379,60.15234677047613
2019-07-07 00:00:00+00:00,55.17963095238096,56.09488138452744,53.72799012258486,58.46177264647002
2019-07-14 00:00:00+00:00,53.908166666666666,55.22065288166471,52.85368320723677,57.587622556092654
2019-07-21 00:00:00+00:00,53.511964285714285,55.08455659452133,52.71757186647304,57.451541322569625
2019-07-28 00:00:00+00:00,54.20710119047619,56.17346479255369,53.80655511612046,58.54037446898692
2019-08-04 00:00:00+00:00,52.39210119047619,54.414269778470725,52.04729363706135,56.7812459198801
2019-08-11 00:00:00+00:00,52.01905357142857,54.463581225797576,52.09661615185152,56.83054629974363
2019-08-18 00:00:00+00:00,51.15523809523809,53.672971259581274,51.306039771084684,56.039902748077864
2019-08-25 00:00:00+00:00,51.83813095238095,55.6049600560303,53.23797926687785,57.97194084518275
2019-09-01 00:00:00+00:00,54.09197023809524,57.18518969847716,54.81822756266592,59.5521518342884
2019-09-08 00:00:00+00:00,52.44316071428572,55.11233963605598,52.745387673184176,57.47929159892778
2019-09-15 00:00:00+00:00,53.34848809523809,55.47223958067282,53.105254593503275,57.839224567842365
2019-09-22 00:00:00+00:00,53.22254761904762,55.73983162388941,53.37286383892516,58.106799408853654
2019-09-29 00:00:00+00:00,54.82947619047619,55.81723015165363,53.45026045545163,58.18419984785564
2019-10-06 00:00:00+00:00,52.33063095238096,55.91151987400648,53.54452981465838,58.27850993335458
2019-10-13 00:00:00+00:00,55.80170833333334,57.88866557820037,55.43916219916784,60.338168957232895
2019-10-20 00:00:00+00:00,56.13279166666666,57.71461641005704,55.25283204952466,60.17640077058942
2019-10-27 00:00:00+00:00,56.48441071428572,57.941297605583046,55.479823766019685,60.402771445146406
2019-11-03 00:00:00+00:00,55.02963095238096,57.92037569967555,55.458524653453,60.38222674589811
2019-11-10 00:00:00+00:00,58.15936309523809,60.89629395193576,58.434583174275005,63.358004729596516
2019-11-17 00:00:00+00:00,59.11223809523809,62.36285411635812,59.9015444781148,64.82416375460144
2019-11-24 00:00:00+00:00,59.73594047619047,61.69784009615439,59.232317710803706,64.16336248150506
2019-12-01 00:00:00+00:00,59.84283333333334,62.726413938157606,60.26112438898861,65.1917034873266
2019-12-08 00:00:00+00:00,61.05929761904762,63.74715128038657,61.28189216710602,66.21241039366711
2019-12-15 00:00:00+00:00,61.24219047619047,62.386763928353254,59.91975295695698,64.85377489974954
2019-12-22 00:00:00+00:00,56.83676785714285,56.219161888138885,53.75253053507011,58.68579324120766
2019-12-29 00:00:00+00:00,46.50530952380953,50.08405517241001,47.61708920429192,52.5510211405281
2020-01-05 00:00:00+00:00,50.161702380952384,58.266292403465485,55.80830729428216,60.72427751264881
2020-01-12 00:00:00+00:00,59.07759523809524,61.51310529442626,59.055449812790854,63.97076077606167
2020-01-19 00:00:00+00:00,60.36169642857143,62.080499729404586,59.62414816999156,64.53685128881762
2020-01-26 00:00:00+00:00,60.89373214285715,63.35934474514565,60.92478404591126,65.79390544438004
2020-02-02 00:00:00+00:00,60.83919642857143,61.34021672355857,58.90927797985741,63.77115546725973
2020-02-09 00:00:00+00:00,60.259839285714285,61.176501628929884,58.74465842242496,63.608344835434806
2020-02-16 00:00:00+00:00,60.845125,61.43374490733457,59.01124077533759,63.85624903933155
2020-02-23 00:00:00+00:00,59.787327380952384,60.822413060159285,58.40156744486873,63.24325867544984
2020-03-01 00:00:00+00:00,58.89913690476191,61.590662176143795,59.17024776938448,64.01107658290312
2020-03-08 00:00:00+00:00,58.68847023809524,60.698332851140876,58.28118963219005,63.1154760700917
2020-03-15 00:00:00+00:00,58.534238095238095,59.779412678366214,57.362405436733,62.19641991999943
2020-03-22 00:00:00+00:00,55.37274404761904,59.08637222233651,56.67055391229735,61.502190532375664
2020-03-29 00:00:00+00:00,53.47198214285714,57.54566230823192,55.13083515378879,59.96048946267505
2020-04-05 00:00:00+00:00,52.84526785714286,57.59130033335916,55.17598547406746,60.006615192650855
2020-04-12 00:00:00+00:00,47.21088690476191,56.18721443169672,53.773108064445715,58.60132079894772
2020-04-19 00:00:00+00:00,47.41569642857143,56.11267196628113,53.69875520467374,58.526588727888516
2020-04-26 00:00:00+00:00,50.17241666666666,56.03092292554676,53.61647859212068,58.445367258972844
2020-05-03 00:00:00+00:00,48.161904761904765,54.95926535668064,52.545740061579004,57.372790651782275
2020-05-10 00:00:00+00:00,49.59077976190476,55.22002074566147,52.80640940438766,57.633632086935286
2020-05-17 00:00:00+00:00,50.92697619047619,56.60810640969273,54.194143369482944,59.02206944990252
2020-05-24 00:00:00+00:00,47.43964285714286,53.622425375557775,51.209063552161034,56.035787198954516
2020-05-31 00:00:00+00:00,49.52760714285714,54.280947959266115,51.867415327829214,56.694480590703016
2020-06-07 00:00:00+00:00,48.776244047619045,55.591401256006506,53.177701631174315,58.0051008808387
2020-06-14 00:00:00+00:00,48.219744047619045,56.528086593646336,54.114741973211274,58.9414312140814
2020-06-21 00:00:00+00:00,49.81394642857143,57.049251249980024,54.63572959262172,59.462772907338326
2020-06-28 00:00:00+00:00,50.48079166666666,57.67218787279305,55.25862339846813,60.085752347117975
2020-07-05 00:00:00+00:00,51.458875,57.4438209478208,55.03044682438846,59.85719507125313
2020-07-12 00:00:00+00:00,51.25257738095238,55.62741332618802,53.213889950097006,58.04093670227903
2020-07-19 00:00:00+00:00,50.89618452380952,55.277505384327874,52.86400199021914,57.69100877843661
2020-07-26 00:00:00+00:00,50.47573809523809,55.26714027539059,52.853726194769656,57.68055435601152
2020-08-02 00:00:00+00:00,50.049392857142855,54.92425551666026,52.51073081032034,57.33778022300018
2020-08-09 00:00:00+00:00,49.45092261904762,55.67846713866166,53.26498381047015,58.09195046685317
2020-08-16 00:00:00+00:00,52.07673809523809,56.18609685728129,53.77264517899036,58.599548535572225
2020-08-23 00:00:00+00:00,51.872059523809526,57.06391854465069,54.650392854608796,59.477444234692584
2020-08-30 00:00:00+00:00,51.653375,55.74105708658877,53.32757222300135,58.15454195017619
2020-09-06 00:00:00+00:00,51.61774404761905,55.735952643331046,53.32246936348939,58.1494359231727
2020-09-13 00:00:00+00:00,51.50763095238096,56.26785717487817,53.85432870070037,58.681385649055976
2020-09-20 00:00:00+00:00,52.18132738095238,56.78597680251995,54.37247975101017,59.199473854029726
2020-09-27 00:00:00+00:00,53.41193452380953,57.19982385450327,54.78631489708575,59.61333281192079
2020-10-04 00:00:00+00:00,57.41031944444445,55.883247106190524,53.469712821073585,58.29678139130746
