date,load_gw,temp_mean,temp_min,temp_max,heating_degree,cooling_degree
2020-04-26 00:00:00+00:00,50.17241666666666,11.87142857142857,9.2,14.3,25.4,0.0
2020-05-03 00:00:00+00:00,48.161904761904765,12.742857142857144,10.5,15.8,19.6,0.0
2020-05-10 00:00:00+00:00,49.59077976190476,12.028571428571428,7.7,17.5,26.299999999999997,0.0
2020-05-17 00:00:00+00:00,50.92697619047619,9.657142857142857,6.8,13.3,40.9,0.0
2020-05-24 00:00:00+00:00,47.43964285714286,14.9,12.4,17.2,6.1,0.0
2020-05-31 00:00:00+00:00,49.52760714285714,13.914285714285715,11.5,15.4,11.1,0.0
2020-06-07 00:00:00+00:00,48.776244047619045,16.442857142857143,14.0,19.2,3.0999999999999996,0.0
2020-06-14 00:00:00+00:00,48.219744047619045,18.785714285714285,16.0,23.4,0.0,1.3999999999999986
2020-06-21 00:00:00+00:00,49.81394642857143,19.357142857142858,17.0,22.2,0.0,0.1999999999999993
2020-06-28 00:00:00+00:00,50.48079166666666,21.485714285714288,18.8,24.3,0.0,4.899999999999999
2020-07-05 00:00:00+00:00,51.458875,20.02857142857143,18.9,22.3,0.0,0.3000000000000007
2020-07-12 00:00:00+00:00,51.25257738095238,16.385714285714283,15.1,18.5,1.0000000000000018,0.0
2020-07-19 00:00:00+00:00,50.89618452380952,18.357142857142858,16.0,22.9,0.0,0.8999999999999986
2020-07-26 00:00:00+00:00,50.47573809523809,19.057142857142857,16.8,20.4,0.0,0.0
2020-08-02 00:00:00+00:00,50.049392857142855,20.62857142857143,17.9,23.0,0.0,1.1999999999999993
2020-08-09 00:00:00+00:00,49.45092261904762,23.52857142857143,18.2,28.9,0.0,18.999999999999996
2020-08-16 00:00:00+00:00,52.07673809523809,25.228571428571428,24.2,26.0,0.0,22.599999999999998
2020-08-23 00:00:00+00:00,51.872059523809526,23.485714285714288,20.8,28.4,0.0,13.100000000000001
2020-08-30 00:00:00+00:00,51.653375,17.757142857142856,16.3,18.9,0.0,0.0
2020-09-06 00:00:00+00:00,51.61774404761905,15.985714285714286,13.9,18.0,2.9999999999999982,0.0
2020-09-13 00:00:00+00:00,51.50763095238096,16.442857142857143,13.8,19.2,2.0,0.0
2020-09-20 00:00:00+00:00,52.18132738095238,17.242857142857144,12.2,22.4,5.4,0.3999999999999986
2020-09-27 00:00:00+00:00,53.41193452380953,15.014285714285714,9.6,19.6,12.500000000000002,0.0
2020-10-04 00:00:00+00:00,57.41031944444445,13.814285714285715,12.5,16.7,13.0,0.0
