date,actual,mean,naive,seasonal_naive,drift,sarimax,feature_model
2019-09-22 00:00:00+00:00,53.22254761904762,55.65054511874547,54.287059523809525,56.60389285714285,56.08637583515549,55.72049850171732,57.17137336309522
2019-09-29 00:00:00+00:00,54.82947619047619,55.65054511874547,54.287059523809525,56.12404166666666,56.12236216138241,55.82438048305242,55.59302983630939
2019-10-06 00:00:00+00:00,52.33063095238096,55.65054511874547,54.287059523809525,54.287059523809525,56.15834848760933,55.909192414931915,54.939095952380846
2019-10-13 00:00:00+00:00,55.80170833333333,55.65054511874547,54.287059523809525,56.33339880952381,56.19433481383625,57.94543312103383,55.81619422619045
2019-10-20 00:00:00+00:00,56.13279166666666,55.65054511874547,54.287059523809525,56.55730952380953,56.23032114006317,57.744537705637356,57.33406815476194
2019-10-27 00:00:00+00:00,56.48441071428571,55.65054511874547,54.287059523809525,57.687714285714286,56.26630746629009,57.93641490413038,58.07875446428572
2019-11-03 00:00:00+00:00,55.02963095238095,55.65054511874547,54.287059523809525,53.707708333333336,56.302293792517005,57.902331826354114,55.43271425595226
2019-11-10 00:00:00+00:00,58.15936309523809,55.65054511874547,54.287059523809525,59.21035714285714,56.338280118743924,60.91814038761524,58.32214952380949
2019-11-17 00:00:00+00:00,59.11223809523809,55.65054511874547,54.287059523809525,59.97938095238095,56.37426644497084,62.347314774380585,59.34278223214281
2019-11-24 00:00:00+00:00,59.73594047619048,55.65054511874547,54.287059523809525,60.69883333333333,56.41025277119776,61.70775839609611,59.85348302083333
2019-12-01 00:00:00+00:00,59.84283333333333,55.65054511874547,54.287059523809525,61.95860119047619,56.44623909742468,62.7445980078115,60.29634828869055
2019-12-08 00:00:00+00:00,61.05929761904762,55.65054511874547,54.287059523809525,63.12195833333333,56.482225423651606,63.74318814336368,60.769112068452195
2019-12-15 00:00:00+00:00,61.24219047619048,55.65054511874547,54.287059523809525,62.71340476190477,56.518211749878525,62.38268714857991,61.11263333333321
2019-12-22 00:00:00+00:00,56.83676785714285,55.65054511874547,54.287059523809525,57.949869047619046,56.55419807610544,56.2350711348091,60.218530208333185
2019-12-29 00:00:00+00:00,46.50530952380952,55.65054511874547,54.287059523809525,48.223803571428576,56.59018440233236,50.085494594079556,53.557401755952476
2020-01-05 00:00:00+00:00,50.16170238095238,55.65054511874547,54.287059523809525,54.85843452380953,56.62617072855928,58.257844962955026,55.310211220238074
2020-01-12 00:00:00+00:00,59.07759523809524,55.65054511874547,54.287059523809525,60.05204761904762,56.6621570547862,61.57513774515576,59.404178303571236
2020-01-19 00:00:00+00:00,60.36169642857143,55.65054511874547,54.287059523809525,61.86826785714286,56.69814338101312,62.114632922482976,60.446868392857105
2020-01-26 00:00:00+00:00,60.89373214285715,55.65054511874547,54.287059523809525,60.12823214285714,56.73412970724004,63.3137356278229,61.64761690476175
2020-02-02 00:00:00+00:00,60.83919642857144,55.65054511874547,54.287059523809525,60.81609523809524,56.770116033466955,61.34581058608287,60.32456668154765
2020-02-09 00:00:00+00:00,60.259839285714285,55.65054511874547,54.287059523809525,61.24415476190476,56.806102359693874,61.26612012102443,60.04583760416673
2020-02-16 00:00:00+00:00,60.845125,55.65054511874547,54.287059523809525,60.73777380952381,56.8420886859208,61.40834993595469,59.918910461309515
2020-02-23 00:00:00+00:00,59.787327380952384,55.65054511874547,54.287059523809525,60.69296428571428,56.87807501214772,60.84294669508604,59.77931976190477
2020-03-01 00:00:00+00:00,58.8991369047619,55.65054511874547,54.287059523809525,63.44200595238095,56.91406133837464,61.6593787663893,59.6153570089286
2020-03-08 00:00:00+00:00,58.68847023809524,55.65054511874547,54.287059523809525,59.17857142857143,56.950047664601556,60.65187706309401,59.020618630952434
2020-03-15 00:00:00+00:00,58.534238095238095,55.65054511874547,54.287059523809525,60.88598809523809,56.986033990828474,59.80667611085824,59.45075328869038
2020-03-22 00:00:00+00:00,55.37274404761904,55.65054511874547,54.287059523809525,60.75360714285714,57.02202031705539,59.128511247910474,59.531142098214175
2020-03-29 00:00:00+00:00,53.47198214285714,55.65054511874547,54.287059523809525,55.40161904761904,57.05800664328231,57.4839020086817,55.47721438988081
2020-04-05 00:00:00+00:00,52.84526785714285,55.65054511874547,54.287059523809525,54.534148809523806,57.09399296950923,57.587745945389415,55.103631651785776
2020-04-12 00:00:00+00:00,47.21088690476191,55.65054511874547,54.287059523809525,56.09988095238096,57.12997929573615,56.2031010570982,55.00514660714291
2020-04-19 00:00:00+00:00,47.41569642857143,55.65054511874547,54.287059523809525,54.434273809523816,57.16596562196307,56.07591039096046,54.5462789136906
2020-04-26 00:00:00+00:00,50.17241666666667,55.65054511874547,54.287059523809525,55.34271428571428,57.201951948189986,56.071584815745624,55.26015572916673
2020-05-03 00:00:00+00:00,48.16190476190476,55.65054511874547,54.287059523809525,52.81313690476191,57.237938274416905,54.95489024490745,53.21195208333351
2020-05-10 00:00:00+00:00,49.59077976190476,55.65054511874547,54.287059523809525,52.85682142857143,57.27392460064383,55.182173026804136,53.33411360119057
2020-05-17 00:00:00+00:00,50.92697619047619,55.65054511874547,54.287059523809525,55.36916666666667,57.30991092687075,56.594493070271646,55.376471800595326
2020-05-24 00:00:00+00:00,47.43964285714286,55.65054511874547,54.287059523809525,53.64008928571428,57.34589725309767,53.5905218463728,53.44004717261909
2020-05-31 00:00:00+00:00,49.52760714285715,55.65054511874547,54.287059523809525,53.98164880952381,57.38188357932459,54.23821781454144,54.492702366071455
2020-06-07 00:00:00+00:00,48.776244047619045,55.65054511874547,54.287059523809525,56.448547619047616,57.417869905551505,55.59290448155686,55.57403470238092
2020-06-14 00:00:00+00:00,48.21974404761905,55.65054511874547,54.287059523809525,55.91553571428571,57.453856231778424,56.52820882607159,55.58775276785705
2020-06-21 00:00:00+00:00,49.81394642857144,55.65054511874547,54.287059523809525,56.29283928571429,57.48984255800534,57.07459185427296,55.68005791666659
2020-06-28 00:00:00+00:00,50.48079166666666,55.65054511874547,54.287059523809525,55.683684523809525,57.52582888423226,57.707017829221925,55.504682857142825
2020-07-05 00:00:00+00:00,51.458875,55.65054511874547,54.287059523809525,55.95719642857142,57.56181521045918,57.46049660468995,55.47516267857138
2020-07-12 00:00:00+00:00,51.25257738095239,55.65054511874547,54.287059523809525,53.87878571428572,57.5978015366861,55.61217138351242,54.6719074702381
2020-07-19 00:00:00+00:00,50.89618452380952,55.65054511874547,54.287059523809525,53.46576785714286,57.633787862913024,55.25404898123594,53.82700641369048
2020-07-26 00:00:00+00:00,50.4757380952381,55.65054511874547,54.287059523809525,55.10847619047619,57.66977418913994,55.29296807298344,55.096327619047536
2020-08-02 00:00:00+00:00,50.04939285714286,55.65054511874547,54.287059523809525,54.967077380952375,57.70576051536686,55.008527742504874,55.22025119047608
2020-08-09 00:00:00+00:00,49.45092261904762,55.65054511874547,54.287059523809525,54.29031547619047,57.74174684159378,55.632374662437435,54.89899947916661
2020-08-16 00:00:00+00:00,52.07673809523809,55.65054511874547,54.287059523809525,53.30570238095238,57.7777331678207,56.06901476737423,54.15681119047625
2020-08-23 00:00:00+00:00,51.87205952380952,55.65054511874547,54.287059523809525,54.65057142857143,57.81371949404762,57.03134551686917,55.072152991071356
2020-08-30 00:00:00+00:00,51.653375,55.65054511874547,54.287059523809525,54.58705357142857,57.84970582027454,55.74259349473815,55.269921622023695
2020-09-06 00:00:00+00:00,51.617744047619055,55.65054511874547,54.287059523809525,54.90651190476191,57.885692146501455,55.71747301227578,55.51821238095232
2020-09-13 00:00:00+00:00,51.50763095238095,55.65054511874547,54.287059523809525,55.12004761904762,57.921678472728374,56.27133714218914,55.521358154761835
2020-09-20 00:00:00+00:00,52.18132738095238,55.65054511874547,54.287059523809525,56.60389285714285,57.95766479895529,56.805664951949566,57.502239657738095
2020-09-27 00:00:00+00:00,53.41193452380952,55.65054511874547,54.287059523809525,56.12404166666666,57.99365112518221,57.2149021414088,55.47320252976176
2020-10-04 00:00:00+00:00,57.41031944444444,55.65054511874547,54.287059523809525,54.287059523809525,58.02963745140914,55.90115406287917,55.503530133928486
